10
10
100

1 1  -0.56682666
1 2  -0.44062870
1 3  -1.14358616
1 4  -1.07938101
1 5   2.50488825
1 6   0.19377901
1 7  -0.46429179
1 8  -1.57119178
1 9   0.21166023
1 10  -0.60288651
2 1   0.73778727
2 2   1.29774968
2 3  -0.32643607
2 4  -1.65265272
2 5  -1.64424588
2 6  -0.56537850
2 7  -1.42381963
2 8  -0.13304344
2 9  -0.58738461
2 10   1.60319798
3 1   0.17612567
3 2   0.20270036
3 3   0.28664509
3 4  -1.21800318
3 5  -0.42432728
3 6   0.04301284
3 7  -0.07038773
3 8   0.17907151
3 9   0.13814835
3 10   0.44666205
4 1  -0.29052521
4 2  -0.99305653
4 3   0.01098743
4 4  -1.07119713
4 5   0.61427919
4 6  -0.17097550
4 7  -0.83513620
4 8   0.97028342
4 9   1.16459170
4 10   0.46779099
5 1  -0.02060659
5 2  -0.35139528
5 3  -0.90950751
5 4   0.84438352
5 5   1.42688042
5 6   0.34491030
5 7   1.08643216
5 8  -2.03212563
5 9  -0.83448535
5 10   0.32120355
6 1   0.57764116
6 2  -0.17066839
6 3  -0.34732808
6 4  -0.40739956
6 5   1.17579228
6 6  -0.39262227
6 7   0.73367028
6 8  -1.05913493
6 9   0.16833115
6 10  -0.88770988
7 1  -0.31538670
7 2  -0.02784873
7 3   0.56697964
7 4   1.46719429
7 5  -1.58384701
7 6   0.63432253
7 7   0.21624142
7 8  -2.22348992
7 9   0.62973291
7 10  -2.58065918
8 1   0.95534049
8 2  -0.90050587
8 3   0.79857899
8 4   0.74898829
8 5   0.16251134
8 6  -1.01025709
8 7  -0.45188244
8 8  -0.65660064
8 9   0.65572447
8 10   0.29140207
9 1   0.05409217
9 2   0.23158916
9 3  -0.83423609
9 4  -0.59312812
9 5   1.47836402
9 6   0.03680791
9 7   0.69299897
9 8  -0.09393304
9 9   0.41386475
9 10  -0.82347790
10 1  -0.12633198
10 2  -0.41656130
10 3  -0.84898446
10 4  -1.01090055
10 5   0.30002525
10 6   1.47054366
10 7  -0.16533904
10 8   0.57167588
10 9   0.05256629
10 10   0.78260436
