100
100
10000

1 1 3
1 2 6
1 3 2
1 4 1
1 5 9
1 6 2
1 7 7
1 8 3
1 9 1
1 10 9
1 11 3
1 12 5
1 13 6
1 14 5
1 15 7
1 16 3
1 17 1
1 18 2
1 19 3
1 20 1
1 21 4
1 22 5
1 23 8
1 24 9
1 25 1
1 26 4
1 27 1
1 28 1
1 29 2
1 30 8
1 31 4
1 32 1
1 33 5
1 34 9
1 35 4
1 36 3
1 37 2
1 38 1
1 39 4
1 40 1
1 41 1
1 42 4
1 43 9
1 44 4
1 45 6
1 46 2
1 47 9
1 48 2
1 49 4
1 50 3
1 51 3
1 52 2
1 53 7
1 54 7
1 55 2
1 56 7
1 57 5
1 58 7
1 59 3
1 60 5
1 61 4
1 62 7
1 63 1
1 64 6
1 65 5
1 66 4
1 67 4
1 68 5
1 69 4
1 70 5
1 71 8
1 72 3
1 73 5
1 74 9
1 75 5
1 76 1
1 77 9
1 78 5
1 79 3
1 80 8
1 81 4
1 82 2
1 83 7
1 84 3
1 85 1
1 86 8
1 87 6
1 88 7
1 89 2
1 90 3
1 91 9
1 92 5
1 93 6
1 94 5
1 95 7
1 96 6
1 97 5
1 98 7
1 99 9
1 100 3
2 1 2
2 2 7
2 3 1
2 4 8
2 5 7
2 6 1
2 7 2
2 8 8
2 9 1
2 10 6
2 11 1
2 12 4
2 13 4
2 14 8
2 15 6
2 16 4
2 17 7
2 18 3
2 19 2
2 20 6
2 21 4
2 22 3
2 23 1
2 24 4
2 25 4
2 26 2
2 27 2
2 28 4
2 29 7
2 30 3
2 31 3
2 32 6
2 33 5
2 34 4
2 35 6
2 36 1
2 37 1
2 38 4
2 39 1
2 40 5
2 41 1
2 42 5
2 43 5
2 44 3
2 45 1
2 46 7
2 47 8
2 48 9
2 49 7
2 50 2
2 51 2
2 52 1
2 53 6
2 54 3
2 55 1
2 56 2
2 57 1
2 58 9
2 59 8
2 60 6
2 61 2
2 62 1
2 63 9
2 64 1
2 65 6
2 66 9
2 67 3
2 68 6
2 69 1
2 70 3
2 71 6
2 72 2
2 73 2
2 74 9
2 75 1
2 76 5
2 77 1
2 78 1
2 79 1
2 80 6
2 81 5
2 82 9
2 83 1
2 84 7
2 85 3
2 86 2
2 87 4
2 88 3
2 89 2
2 90 7
2 91 4
2 92 4
2 93 1
2 94 8
2 95 5
2 96 4
2 97 7
2 98 2
2 99 1
2 100 5
3 1 9
3 2 4
3 3 7
3 4 4
3 5 9
3 6 8
3 7 6
3 8 3
3 9 6
3 10 1
3 11 7
3 12 4
3 13 2
3 14 7
3 15 3
3 16 9
3 17 4
3 18 6
3 19 4
3 20 7
3 21 1
3 22 3
3 23 3
3 24 7
3 25 4
3 26 7
3 27 9
3 28 7
3 29 5
3 30 7
3 31 7
3 32 6
3 33 7
3 34 5
3 35 1
3 36 7
3 37 9
3 38 3
3 39 7
3 40 6
3 41 2
3 42 8
3 43 8
3 44 5
3 45 3
3 46 2
3 47 7
3 48 5
3 49 2
3 50 2
3 51 7
3 52 3
3 53 1
3 54 8
3 55 3
3 56 9
3 57 4
3 58 7
3 59 1
3 60 7
3 61 8
3 62 4
3 63 1
3 64 1
3 65 7
3 66 6
3 67 4
3 68 5
3 69 7
3 70 5
3 71 4
3 72 9
3 73 1
3 74 6
3 75 9
3 76 1
3 77 1
3 78 7
3 79 8
3 80 3
3 81 3
3 82 9
3 83 7
3 84 6
3 85 4
3 86 5
3 87 7
3 88 4
3 89 2
3 90 1
3 91 7
3 92 7
3 93 9
3 94 5
3 95 7
3 96 5
3 97 8
3 98 1
3 99 8
3 100 2
4 1 9
4 2 2
4 3 5
4 4 2
4 5 2
4 6 4
4 7 4
4 8 3
4 9 3
4 10 7
4 11 4
4 12 6
4 13 7
4 14 7
4 15 6
4 16 3
4 17 4
4 18 5
4 19 1
4 20 5
4 21 6
4 22 2
4 23 7
4 24 8
4 25 5
4 26 2
4 27 3
4 28 2
4 29 2
4 30 9
4 31 2
4 32 1
4 33 7
4 34 4
4 35 2
4 36 2
4 37 7
4 38 7
4 39 7
4 40 4
4 41 7
4 42 6
4 43 1
4 44 3
4 45 7
4 46 5
4 47 7
4 48 6
4 49 7
4 50 6
4 51 7
4 52 9
4 53 9
4 54 5
4 55 3
4 56 4
4 57 6
4 58 5
4 59 2
4 60 9
4 61 2
4 62 6
4 63 3
4 64 4
4 65 7
4 66 3
